,Day,Trips,OrigCode,DestCode,Origin,Destination,OPop,DEmpl,Ourban,Durban,OInc,DInc,Distance
244,Friday,268,30115,30107,Søndre Nordstrand,Vestre Aker,23438,13362,6.16,11.55,539000,688000,19281.98707246135
245,Friday,803,30115,30108,Søndre Nordstrand,Nordre Aker,23438,42238,6.16,10.5,539000,578000,16660.925921644837
246,Friday,618,30115,30109,Søndre Nordstrand,Bjerke,23438,22537,6.16,5.85,539000,490000,15100.323178496785
247,Friday,197,30115,30110,Søndre Nordstrand,Grorud,23438,9297,6.16,4.37,539000,453000,18681.644128866523
248,Friday,157,30115,30111,Søndre Nordstrand,Stovner,23438,9490,6.16,5.04,539000,489000,19409.00485365731
249,Friday,1136,30115,30112,Søndre Nordstrand,Alna,23438,31427,6.16,9.23,539000,477000,15543.401599309762
250,Friday,2054,30115,30113,Søndre Nordstrand,Østensjø,23438,12470,6.16,7.66,539000,539000,8307.783299378447
251,Friday,4980,30115,30114,Søndre Nordstrand,Nordstrand,23438,11179,6.16,11.83,539000,607000,6444.17268677909
252,Friday,20488,30115,30115,Søndre Nordstrand,Søndre Nordstrand,23438,6701,6.16,6.16,539000,539000,0.0
253,Friday,2726,30115,30116,Søndre Nordstrand,Sentrum,23438,77995,6.16,1.4,539000,335000,11603.62014724266
254,Friday,13,30115,30117,Søndre Nordstrand,Marka,23438,793,6.16,5.699999999999999,539000,625000,24936.977617072986
255,Friday,12876,30116,30101,Sentrum,Gamle Oslo,1264,43121,1.4,4.75,335000,453000,2196.021056448932
256,Friday,10649,30116,30102,Sentrum,Grünerløkka,1264,29560,1.4,3.65,335000,450000,2993.179072183307
257,Friday,5309,30116,30103,Sentrum,Sagene,1264,19408,1.4,2.34,335000,461000,4314.922553515174
258,Friday,14773,30116,30104,Sentrum,St. Hanshaugen,1264,54104,1.4,2.8,335000,430000,3965.859813042666
259,Friday,15904,30116,30105,Sentrum,Frogner,1264,48082,1.4,5.35,335000,464000,2751.375872424393
260,Friday,3377,30116,30106,Sentrum,Ullern,1264,38334,1.4,7.1,335000,648000,5963.341559716156
261,Friday,3857,30116,30107,Sentrum,Vestre Aker,1264,13362,1.4,11.55,335000,688000,8641.74228262223
262,Friday,5323,30116,30108,Sentrum,Nordre Aker,1264,42238,1.4,10.5,335000,578000,6009.193841196701
263,Friday,2810,30116,30109,Sentrum,Bjerke,1264,22537,1.4,5.85,335000,490000,6495.904862888602
264,Friday,1875,30116,30110,Sentrum,Grorud,1264,9297,1.4,4.37,335000,453000,11599.14932178206
265,Friday,1991,30116,30111,Sentrum,Stovner,1264,9490,1.4,5.04,335000,489000,12319.58185869974
266,Friday,4038,30116,30112,Sentrum,Alna,1264,31427,1.4,9.23,335000,477000,7380.526629654887
267,Friday,3966,30116,30113,Sentrum,Østensjø,1264,12470,1.4,7.66,335000,539000,6933.4059505378245
268,Friday,5057,30116,30114,Sentrum,Nordstrand,1264,11179,1.4,11.83,335000,607000,5752.466538303741
269,Friday,2980,30116,30115,Sentrum,Søndre Nordstrand,1264,6701,1.4,6.16,335000,539000,11870.657229617387
270,Friday,37816,30116,30116,Sentrum,Sentrum,1264,77995,1.4,1.4,335000,335000,0.0
271,Friday,71,30116,30117,Sentrum,Marka,1264,793,1.4,5.699999999999999,335000,625000,14285.245536624858
272,Friday,19,30117,30101,Marka,Gamle Oslo,1035,43121,5.699999999999999,4.75,625000,453000,13814.866621640713
273,Friday,31,30117,30102,Marka,Grünerløkka,1035,29560,5.699999999999999,3.65,625000,450000,11974.114363820128
274,Friday,52,30117,30103,Marka,Sagene,1035,19408,5.699999999999999,2.34,625000,461000,10209.264027304162
275,Friday,47,30117,30104,Marka,St. Hanshaugen,1035,54104,5.699999999999999,2.8,625000,430000,11484.9062369221
276,Friday,47,30117,30105,Marka,Frogner,1035,48082,5.699999999999999,5.35,625000,464000,11910.554042001106
277,Friday,91,30117,30106,Marka,Ullern,1035,38334,5.699999999999999,7.1,625000,648000,14965.82096590823
278,Friday,310,30117,30107,Marka,Vestre Aker,1035,13362,5.699999999999999,11.55,625000,688000,13793.469497941756
279,Friday,417,30117,30108,Marka,Nordre Aker,1035,42238,5.699999999999999,10.5,625000,578000,8519.576685654052
280,Friday,47,30117,30109,Marka,Bjerke,1035,22537,5.699999999999999,5.85,625000,490000,13663.67728374954
281,Friday,51,30117,30110,Marka,Grorud,1035,9297,5.699999999999999,4.37,625000,453000,18227.649433144787
282,Friday,8,30117,30111,Marka,Stovner,1035,9490,5.699999999999999,5.04,625000,489000,19874.25211791222
283,Friday,157,30117,30112,Marka,Alna,1035,31427,5.699999999999999,9.23,625000,477000,16075.418944506004
284,Friday,61,30117,30113,Marka,Østensjø,1035,12470,5.699999999999999,7.66,625000,539000,17479.493873926385
285,Friday,15,30117,30114,Marka,Nordstrand,1035,11179,5.699999999999999,11.83,625000,607000,18792.653212369238
286,Friday,10,30117,30115,Marka,Søndre Nordstrand,1035,6701,5.699999999999999,6.16,625000,539000,25045.27408775419
287,Friday,65,30117,30116,Marka,Sentrum,1035,77995,5.699999999999999,1.4,625000,335000,14076.758033316317
288,Friday,1128,30117,30117,Marka,Marka,1035,793,5.699999999999999,5.699999999999999,625000,625000,0.0
289,Monday,39337,30101,30101,Gamle Oslo,Gamle Oslo,41736,43121,4.75,4.75,453000,453000,0.0
290,Monday,7888,30101,30102,Gamle Oslo,Grünerløkka,41736,29560,4.75,3.65,453000,450000,2143.111352411188
291,Monday,2934,30101,30103,Gamle Oslo,Sagene,41736,19408,4.75,2.34,453000,461000,3837.4116741526727
292,Monday,5553,30101,30104,Gamle Oslo,St. Hanshaugen,41736,54104,4.75,2.8,453000,430000,4360.828506791868
293,Monday,4279,30101,30105,Gamle Oslo,Frogner,41736,48082,4.75,5.35,453000,464000,5157.307530520635
294,Monday,1685,30101,30106,Gamle Oslo,Ullern,41736,38334,4.75,7.1,453000,648000,5495.850695310252
295,Monday,1879,30101,30107,Gamle Oslo,Vestre Aker,41736,13362,4.75,11.55,453000,688000,9036.710976371432
296,Monday,3263,30101,30108,Gamle Oslo,Nordre Aker,41736,42238,4.75,10.5,453000,578000,5531.682961834201
297,Monday,2239,30101,30109,Gamle Oslo,Bjerke,41736,22537,4.75,5.85,453000,490000,4888.176111972501
298,Monday,1385,30101,30110,Gamle Oslo,Grorud,41736,9297,4.75,4.37,453000,453000,10092.272151328758
299,Monday,918,30101,30111,Gamle Oslo,Stovner,41736,9490,4.75,5.04,453000,489000,10711.85310778364
300,Monday,3811,30101,30112,Gamle Oslo,Alna,41736,31427,4.75,9.23,453000,477000,5709.539042453486
301,Monday,2832,30101,30113,Gamle Oslo,Østensjø,41736,12470,4.75,7.66,453000,539000,5262.418363336425
302,Monday,2949,30101,30114,Gamle Oslo,Nordstrand,41736,11179,4.75,11.83,453000,607000,5575.669371347049
303,Monday,1204,30101,30115,Gamle Oslo,Søndre Nordstrand,41736,6701,4.75,6.16,453000,539000,11800.002553427605
304,Monday,7932,30101,30116,Gamle Oslo,Sentrum,41736,77995,4.75,1.4,453000,335000,2215.570736007706
305,Monday,28,30101,30117,Gamle Oslo,Marka,41736,793,4.75,5.699999999999999,453000,625000,13807.734657262356
306,Monday,8047,30102,30101,Grünerløkka,Gamle Oslo,47824,43121,3.65,4.75,450000,453000,2220.5920449705786
307,Monday,39377,30102,30102,Grünerløkka,Grünerløkka,47824,29560,3.65,3.65,450000,450000,0.0
308,Monday,6712,30102,30103,Grünerløkka,Sagene,47824,19408,3.65,2.34,450000,461000,1943.397064075684
309,Monday,7345,30102,30104,Grünerløkka,St. Hanshaugen,47824,54104,3.65,2.8,450000,430000,2850.3803440075603
310,Monday,3822,30102,30105,Grünerløkka,Frogner,47824,48082,3.65,5.35,450000,464000,5414.543905645182
311,Monday,1851,30102,30106,Grünerløkka,Ullern,47824,38334,3.65,7.1,450000,648000,6440.396647702842
312,Monday,1671,30102,30107,Grünerløkka,Vestre Aker,47824,13362,3.65,11.55,450000,688000,8350.244073659203
313,Monday,4282,30102,30108,Grünerløkka,Nordre Aker,47824,42238,3.65,10.5,450000,578000,3637.668351757211
314,Monday,2858,30102,30109,Grünerløkka,Bjerke,47824,22537,3.65,5.85,450000,490000,3561.389676635192
315,Monday,787,30102,30110,Grünerløkka,Grorud,47824,9297,3.65,4.37,450000,453000,8855.066991932954
316,Monday,1045,30102,30111,Grünerløkka,Stovner,47824,9490,3.65,5.04,450000,489000,9385.06667244633
317,Monday,2863,30102,30112,Grünerløkka,Alna,47824,31427,3.65,9.23,450000,477000,5294.072400481114
318,Monday,1083,30102,30113,Grünerløkka,Østensjø,47824,12470,3.65,7.66,450000,539000,5730.216453285571
319,Monday,1805,30102,30114,Grünerløkka,Nordstrand,47824,11179,3.65,11.83,450000,607000,7676.626390897345
320,Monday,850,30102,30115,Grünerløkka,Søndre Nordstrand,47824,6701,3.65,6.16,450000,539000,14010.685702421995
321,Monday,6396,30102,30116,Grünerløkka,Sentrum,47824,77995,3.65,1.4,450000,335000,3197.5587561714124
322,Monday,38,30102,30117,Grünerløkka,Marka,47824,793,3.65,5.699999999999999,450000,625000,11913.720047185368
323,Monday,2842,30103,30101,Sagene,Gamle Oslo,33852,43121,2.34,4.75,461000,453000,3796.002478906075
324,Monday,6541,30103,30102,Sagene,Grünerløkka,33852,29560,2.34,3.65,461000,450000,1955.2502210854907
325,Monday,22569,30103,30103,Sagene,Sagene,33852,19408,2.34,2.34,461000,461000,0.0
326,Monday,5276,30103,30104,Sagene,St. Hanshaugen,33852,54104,2.34,2.8,461000,430000,1868.76781999271
327,Monday,2516,30103,30105,Sagene,Frogner,33852,48082,2.34,5.35,461000,464000,4995.64957809957
328,Monday,1119,30103,30106,Sagene,Ullern,33852,38334,2.34,7.1,461000,648000,5845.2628769707735
329,Monday,1558,30103,30107,Sagene,Vestre Aker,33852,13362,2.34,11.55,461000,688000,7247.014350869352
330,Monday,7202,30103,30108,Sagene,Nordre Aker,33852,42238,2.34,10.5,461000,578000,1884.671172251052
331,Monday,1395,30103,30109,Sagene,Bjerke,33852,22537,2.34,5.85,461000,490000,4443.144531503803
332,Monday,678,30103,30110,Sagene,Grorud,33852,9297,2.34,4.37,461000,453000,9007.116680899046
333,Monday,414,30103,30111,Sagene,Stovner,33852,9490,2.34,5.04,461000,489000,10653.719365666482
334,Monday,1490,30103,30112,Sagene,Alna,33852,31427,2.34,9.23,461000,477000,6854.8861922602655
335,Monday,853,30103,30113,Sagene,Østensjø,33852,12470,2.34,7.66,461000,539000,7685.466674371059
336,Monday,901,30103,30114,Sagene,Nordstrand,33852,11179,2.34,11.83,461000,607000,8773.789069634602
337,Monday,248,30103,30115,Sagene,Søndre Nordstrand,33852,6701,2.34,6.16,461000,539000,15026.409945019564
338,Monday,3208,30103,30116,Sagene,Sentrum,33852,77995,2.34,1.4,461000,335000,4057.89389058168
339,Monday,75,30103,30117,Sagene,Marka,33852,793,2.34,5.699999999999999,461000,625000,10160.722867679206
340,Monday,5683,30104,30101,St. Hanshaugen,Gamle Oslo,29966,43121,2.8,4.75,430000,453000,4532.999784039494
341,Monday,7486,30104,30102,St. Hanshaugen,Grünerløkka,29966,29560,2.8,3.65,430000,450000,2842.3186554734016
342,Monday,5177,30104,30103,St. Hanshaugen,Sagene,29966,19408,2.8,2.34,430000,461000,1869.3447469106911
343,Monday,27021,30104,30104,St. Hanshaugen,St. Hanshaugen,29966,54104,2.8,2.8,430000,430000,0.0
344,Monday,8271,30104,30105,St. Hanshaugen,Frogner,29966,48082,2.8,5.35,430000,464000,3739.417283836593
345,Monday,1815,30104,30106,St. Hanshaugen,Ullern,29966,38334,2.8,7.1,430000,648000,4300.922129547601
346,Monday,2478,30104,30107,St. Hanshaugen,Vestre Aker,29966,13362,2.8,11.55,430000,688000,6345.052405175703
347,Monday,6181,30104,30108,St. Hanshaugen,Nordre Aker,29966,42238,2.8,10.5,430000,578000,3161.506711309059
348,Monday,1458,30104,30109,St. Hanshaugen,Bjerke,29966,22537,2.8,5.85,430000,490000,6184.069986269997
349,Monday,719,30104,30110,St. Hanshaugen,Grorud,29966,9297,2.8,4.37,430000,453000,10748.042135665237
350,Monday,629,30104,30111,St. Hanshaugen,Stovner,29966,9490,2.8,5.04,430000,489000,12227.38532791973
351,Monday,1619,30104,30112,St. Hanshaugen,Alna,29966,31427,2.8,9.23,430000,477000,8136.391055954514
352,Monday,1745,30104,30113,St. Hanshaugen,Østensjø,29966,12470,2.8,7.66,430000,539000,8572.53510875897
353,Monday,1865,30104,30114,St. Hanshaugen,Nordstrand,29966,11179,2.8,11.83,430000,607000,8787.056680460066
354,Monday,1027,30104,30115,St. Hanshaugen,Søndre Nordstrand,29966,6701,2.8,6.16,430000,539000,15015.565603553056
355,Monday,9367,30104,30116,St. Hanshaugen,Sentrum,29966,77995,2.8,1.4,430000,335000,4047.049549115171
356,Monday,58,30104,30117,St. Hanshaugen,Marka,29966,793,2.8,5.699999999999999,430000,625000,11515.849353025553
357,Monday,4166,30105,30101,Frogner,Gamle Oslo,42741,43121,5.35,4.75,464000,453000,5195.065116918232
358,Monday,3812,30105,30102,Frogner,Grünerløkka,42741,29560,5.35,3.65,464000,450000,5419.345083763808
359,Monday,2518,30105,30103,Frogner,Sagene,42741,19408,5.35,2.34,464000,461000,4959.614120623244
360,Monday,8053,30105,30104,Frogner,St. Hanshaugen,42741,54104,5.35,2.8,464000,430000,3732.167957476821
361,Monday,44644,30105,30105,Frogner,Frogner,42741,48082,5.35,5.35,464000,464000,0.0
362,Monday,5894,30105,30106,Frogner,Ullern,42741,38334,5.35,7.1,464000,648000,2583.118128023521
363,Monday,5128,30105,30107,Frogner,Vestre Aker,42741,13362,5.35,11.55,464000,688000,5884.76641835075
364,Monday,5291,30105,30108,Frogner,Nordre Aker,42741,42238,5.35,10.5,464000,578000,5970.97908545217
365,Monday,1701,30105,30109,Frogner,Bjerke,42741,22537,5.35,5.85,464000,490000,8761.096414560401
366,Monday,777,30105,30110,Frogner,Grorud,42741,9297,5.35,4.37,464000,453000,13325.06856395564
367,Monday,760,30105,30111,Frogner,Stovner,42741,9490,5.35,5.04,464000,489000,14804.411756210138
368,Monday,1852,30105,30112,Frogner,Alna,42741,31427,5.35,9.23,464000,477000,10590.817020275608
369,Monday,1740,30105,30113,Frogner,Østensjø,42741,12470,5.35,7.66,464000,539000,10143.696341158544
370,Monday,2666,30105,30114,Frogner,Nordstrand,42741,11179,5.35,11.83,464000,607000,8591.144045348414
371,Monday,984,30105,30115,Frogner,Søndre Nordstrand,42741,6701,5.35,6.16,464000,539000,14393.678169309376
372,Monday,9448,30105,30116,Frogner,Sentrum,42741,77995,5.35,1.4,464000,335000,3268.304795878204
373,Monday,53,30105,30117,Frogner,Marka,42741,793,5.35,5.699999999999999,464000,625000,14412.998564938223
374,Monday,1711,30106,30101,Ullern,Gamle Oslo,19164,43121,7.1,4.75,648000,453000,7538.630678145991
375,Monday,1281,30106,30102,Ullern,Grünerløkka,19164,29560,7.1,3.65,648000,450000,7668.092225214394
376,Monday,1144,30106,30103,Ullern,Sagene,19164,19408,7.1,2.34,648000,461000,6661.661197871385
377,Monday,2022,30106,30104,Ullern,St. Hanshaugen,19164,54104,7.1,2.8,648000,430000,5680.342713904701
378,Monday,6097,30106,30105,Ullern,Frogner,19164,48082,7.1,5.35,648000,464000,2583.118128023521
379,Monday,22115,30106,30106,Ullern,Ullern,19164,38334,7.1,7.1,648000,648000,0.0
380,Monday,4172,30106,30107,Ullern,Vestre Aker,19164,13362,7.1,11.55,648000,688000,4157.07874156814
381,Monday,2406,30106,30108,Ullern,Nordre Aker,19164,42238,7.1,10.5,648000,578000,6930.446079447643
382,Monday,868,30106,30109,Ullern,Bjerke,19164,22537,7.1,5.85,648000,490000,11009.843556010988
383,Monday,313,30106,30110,Ullern,Grorud,19164,9297,7.1,4.37,648000,453000,15573.815705406229
384,Monday,349,30106,30111,Ullern,Stovner,19164,9490,7.1,5.04,648000,489000,17053.158897660724
385,Monday,989,30106,30112,Ullern,Alna,19164,31427,7.1,9.23,648000,477000,12934.382581503363
386,Monday,1034,30106,30113,Ullern,Østensjø,19164,12470,7.1,7.66,648000,539000,12487.261902386304
387,Monday,1171,30106,30114,Ullern,Nordstrand,19164,11179,7.1,11.83,648000,607000,11249.313662634668
388,Monday,450,30106,30115,Ullern,Søndre Nordstrand,19164,6701,7.1,6.16,648000,539000,17051.847786595627
389,Monday,2643,30106,30116,Ullern,Sentrum,19164,77995,7.1,1.4,648000,335000,5926.4744131644575
390,Monday,61,30106,30117,Ullern,Marka,19164,793,7.1,5.699999999999999,648000,625000,14987.113271728404
391,Monday,1935,30107,30101,Vestre Aker,Gamle Oslo,27837,43121,11.55,4.75,688000,453000,9081.136063595924
392,Monday,1692,30107,30102,Vestre Aker,Grünerløkka,27837,29560,11.55,3.65,688000,450000,8322.715103578734
393,Monday,1001,30107,30103,Vestre Aker,Sagene,27837,19408,11.55,2.34,688000,461000,6588.167648021268
394,Monday,2688,30107,30104,Vestre Aker,St. Hanshaugen,27837,54104,11.55,2.8,688000,430000,6379.24655976538
395,Monday,5107,30107,30105,Vestre Aker,Frogner,27837,48082,11.55,5.35,688000,464000,5254.111517919711
396,Monday,4102,30107,30106,Vestre Aker,Ullern,27837,38334,11.55,7.1,688000,648000,4138.215947358329
397,Monday,31990,30107,30107,Vestre Aker,Vestre Aker,27837,13362,11.55,11.55,688000,688000,0.0
398,Monday,3818,30107,30108,Vestre Aker,Nordre Aker,27837,42238,11.55,10.5,688000,578000,5814.643757323524
399,Monday,898,30107,30109,Vestre Aker,Bjerke,27837,22537,11.55,5.85,688000,490000,10803.032090854053
400,Monday,309,30107,30110,Vestre Aker,Grorud,27837,9297,11.55,4.37,688000,453000,15367.004240249293
401,Monday,283,30107,30111,Vestre Aker,Stovner,27837,9490,11.55,5.04,688000,489000,17013.606925016727
402,Monday,927,30107,30112,Vestre Aker,Alna,27837,31427,11.55,9.23,688000,477000,13214.773751610515
403,Monday,737,30107,30113,Vestre Aker,Østensjø,27837,12470,11.55,7.66,688000,539000,14029.767287836234
404,Monday,711,30107,30114,Vestre Aker,Nordstrand,27837,11179,11.55,11.83,688000,607000,13181.248364298615
405,Monday,323,30107,30115,Vestre Aker,Søndre Nordstrand,27837,6701,11.55,6.16,688000,539000,19225.226605282223
406,Monday,2668,30107,30116,Vestre Aker,Sentrum,27837,77995,11.55,1.4,688000,335000,8555.691368731888
407,Monday,298,30107,30117,Vestre Aker,Marka,27837,793,11.55,5.699999999999999,688000,625000,13871.310949604289
408,Monday,3185,30108,30101,Nordre Aker,Gamle Oslo,31804,43121,10.5,4.75,578000,453000,5533.163597309787
409,Monday,4262,30108,30102,Nordre Aker,Grünerløkka,31804,29560,10.5,3.65,578000,450000,3692.4113394892015
410,Monday,7601,30108,30103,Nordre Aker,Sagene,31804,19408,10.5,2.34,578000,461000,1927.5610029732368
411,Monday,6417,30108,30104,Nordre Aker,St. Hanshaugen,31804,54104,10.5,2.8,578000,430000,3146.850240418258
412,Monday,5779,30108,30105,Nordre Aker,Frogner,31804,48082,10.5,5.35,578000,464000,6338.850027181776
413,Monday,2363,30108,30106,Nordre Aker,Ullern,31804,38334,10.5,7.1,578000,648000,6944.333803328359
414,Monday,3684,30108,30107,Nordre Aker,Vestre Aker,31804,13362,10.5,11.55,578000,688000,5771.982335361885
415,Monday,37690,30108,30108,Nordre Aker,Nordre Aker,31804,42238,10.5,10.5,578000,578000,0.0
416,Monday,2386,30108,30109,Nordre Aker,Bjerke,31804,22537,10.5,5.85,578000,490000,5462.955888110144
417,Monday,1234,30108,30110,Nordre Aker,Grorud,31804,9297,10.5,4.37,578000,453000,10026.928037505386
418,Monday,978,30108,30111,Nordre Aker,Stovner,31804,9490,10.5,5.04,578000,489000,11673.53072227282
419,Monday,2525,30108,30112,Nordre Aker,Alna,31804,31427,10.5,9.23,578000,477000,7874.697548866604
420,Monday,1438,30108,30113,Nordre Aker,Østensjø,31804,12470,10.5,7.66,578000,539000,9278.772478286974
421,Monday,1336,30108,30114,Nordre Aker,Nordstrand,31804,11179,10.5,11.83,578000,607000,10510.950188038312
422,Monday,526,30108,30115,Nordre Aker,Søndre Nordstrand,31804,6701,10.5,6.16,578000,539000,16763.571063423275
423,Monday,4292,30108,30116,Nordre Aker,Sentrum,31804,77995,10.5,1.4,578000,335000,5795.055008985391
424,Monday,439,30108,30117,Nordre Aker,Marka,31804,793,10.5,5.699999999999999,578000,625000,8513.925356751284
425,Monday,2196,30109,30101,Bjerke,Gamle Oslo,20501,43121,5.85,4.75,490000,453000,4851.499565967582
426,Monday,2810,30109,30102,Bjerke,Grünerløkka,20501,29560,5.85,3.65,490000,450000,3506.7370089967176
427,Monday,1380,30109,30103,Bjerke,Sagene,20501,19408,5.85,2.34,490000,461000,4251.802098436639
428,Monday,1562,30109,30104,Bjerke,St. Hanshaugen,20501,54104,5.85,2.8,490000,430000,6117.308045057484
429,Monday,1255,30109,30105,Bjerke,Frogner,20501,48082,5.85,5.35,490000,464000,8167.215233799408
430,Monday,624,30109,30106,Bjerke,Ullern,20501,38334,5.85,7.1,490000,648000,10880.711749697526
431,Monday,843,30109,30107,Bjerke,Vestre Aker,20501,13362,5.85,11.55,490000,688000,10712.829077629778
432,Monday,2499,30109,30108,Bjerke,Nordre Aker,20501,42238,5.85,10.5,490000,578000,5497.805791366676
433,Monday,18715,30109,30109,Bjerke,Bjerke,20501,22537,5.85,5.85,490000,490000,0.0
434,Monday,1763,30109,30110,Bjerke,Grorud,20501,9297,5.85,4.37,490000,453000,5720.587625217162
435,Monday,1277,30109,30111,Bjerke,Stovner,20501,9490,5.85,5.04,490000,489000,7184.740074671069
436,Monday,4851,30109,30112,Bjerke,Alna,20501,31427,5.85,9.23,490000,477000,5205.570612814606
437,Monday,1484,30109,30113,Bjerke,Østensjø,20501,12470,5.85,7.66,490000,539000,7087.619371894674
